@RELATION 0_elec_anomaly_scale_f_0_s_0.1_r_3_uniform

@ATTRIBUTE attribute_1 numeric
@ATTRIBUTE class {1.0, 0.0}

@DATA
0.466677,0.0
0.466082,0.0
0.426064,0.0
0.384112,0.0
0.408658,0.0
0.411336,0.0
0.428146,0.0
0.420262,0.0
0.405832,0.0
0.371021,0.0
0.332342,0.0
0.282208,0.0
0.226569,0.0
0.202916,0.0
0.162749,0.0
0.149063,0.0
0.145492,0.0
0.153079,0.0
0.181642,0.0
0.216602,0.0
0.299316,0.0
0.368343,0.0
0.389467,0.0
0.442577,0.0
0.450907,0.0
0.461916,0.0
0.512645,0.0
0.526778,0.0
0.526927,0.0
0.520083,0.0
0.519637,0.0
0.518447,0.0
0.512794,0.0
0.518149,0.0
0.519488,0.0
0.517703,0.0
0.518596,0.0
0.510414,0.0
0.502975,0.0
0.50967,0.0
0.511604,0.0
0.520083,0.0
0.505653,0.0
0.486611,0.0
0.452395,0.0
0.429337,0.0
0.398245,0.0
0.397054,0.0
0.424725,0.0
0.417435,0.0
0.391996,0.0
0.351086,0.0
0.381583,0.0
0.387385,0.0
0.412229,0.0
0.411782,0.0
0.407914,0.0
0.379946,0.0
0.338143,0.0
0.280422,0.0
0.227313,0.0
0.183279,0.0
0.14817,0.0
0.13255,0.0
0.135376,0.0
0.138203,0.0
0.165576,0.0
0.203957,0.0
0.280422,0.0
0.358227,0.0
0.37355,0.0
0.431122,0.0
0.442874,0.0
0.457007,0.0
0.501785,0.0
0.525141,0.0
0.520827,0.0
0.520232,0.0
0.524844,0.0
0.533026,0.0
0.519786,0.0
0.529604,0.0
0.542696,0.0
0.539869,0.0
0.536894,0.0
0.534514,0.0
0.53734,0.0
0.542696,0.0
0.54939,0.0
0.554002,0.0
0.536894,0.0
0.523059,0.0
0.485123,0.0
0.457304,0.0
0.429337,0.0
0.425915,0.0
0.450164,0.0
0.445106,0.0
0.409253,0.0
0.370128,0.0
0.395418,0.0
0.39765,0.0
0.420113,0.0
0.423386,0.0
0.412526,0.0
0.379203,0.0
0.3374,0.0
0.282208,0.0
0.225974,0.0
0.185957,0.0
0.154418,0.0
0.138947,0.0
0.135823,0.0
0.142368,0.0
0.167956,0.0
0.203808,0.0
0.284737,0.0
0.360012,0.0
0.38069,0.0
0.433204,0.0
0.448825,0.0
0.473371,0.0
0.532431,0.0
0.554002,0.0
0.556531,0.0
0.559357,0.0
0.572449,0.0
0.582118,0.0
0.590003,0.0
0.605623,0.0
0.621244,0.0
0.634633,0.0
0.648468,0.0
0.655757,0.0
0.661857,0.0
0.682832,0.0
0.693097,0.0
0.703213,0.0
0.692502,0.0
0.687742,0.0
0.656055,0.0
0.628087,0.0
0.594615,0.0
0.576168,0.0
0.600863,0.0
0.588664,0.0
0.531985,0.0
0.47709,0.0
0.486016,0.0
0.473073,0.0
0.474115,0.0
0.459685,0.0
0.43737,0.0
0.398988,0.0
0.35183,0.0
0.296043,0.0
0.240702,0.0
0.205742,0.0
0.172716,0.0
0.165576,0.0
0.161559,0.0
0.166171,0.0
0.195775,0.0
0.229396,0.0
0.308688,0.0
0.384112,0.0
0.422196,0.0
0.475751,0.0
0.510414,0.0
0.536447,0.0
0.607855,0.0
0.633591,0.0
0.645344,0.0
0.646831,0.0
0.652336,0.0
0.664088,0.0
0.671675,0.0
0.682832,0.0
0.685659,0.0
0.69399,0.0
0.681345,0.0
0.684023,0.0
0.680303,0.0
0.679708,0.0
0.680155,0.0
0.668551,0.0
0.638947,0.0
0.591044,0.0
0.535704,0.0
0.499702,0.0
0.464148,0.0
0.468759,0.0
0.473669,0.0
0.455519,0.0
0.427551,0.0
0.389914,0.0
0.420857,0.0
0.429188,0.0
0.44704,0.0
0.446593,0.0
0.414906,0.0
0.387385,0.0
0.3482240398226675,1.0
0.2267574701179526,1.0
0.1257249448659361,1.0
0.04110002277260544,1.0
-0.011286280944543092,1.0
-0.04812986341479031,1.0
-0.0654004136263977,1.0
-0.06424917260288138,1.0
-0.04381319329132005,1.0
-0.023375279120895653,1.0
0.042539557766716585,1.0
0.08456275741335556,1.0
0.15422154620097453,1.0
0.247193449429514,1.0
0.3574359028696608,1.0
0.43457679088070406,1.0
0.5286999351327599,1.0
0.5531662254560598,1.0
0.5563335894148769,1.0
0.5471217263678835,1.0
0.544530950350256,1.0
0.5436680032973347,1.0
0.5215041950210673,1.0
0.5128689199152636,1.0
0.49674961072717266,1.0
0.4875396825390424,1.0
0.46364804529806913,1.0
0.45299858211582766,1.0
0.43803051395125303,1.0
0.44177253099239666,1.0
0.4409095839394752,1.0
0.4469540830276515,1.0
0.415292052592659,1.0
0.4213365516808353,1.0
0.4129895705456265,1.0
0.404066001469228,1.0
0.3741298651400785,1.0
0.378160176151817,1.0
0.4150037586220643,1.0
0.41414081156914284,1.0
0.3706761420695296,1.0
0.3185781323229758,1.0
0.3580105559519874,1.0
0.3525426448050008,1.0
0.3545568328814386,1.0
0.3041847172407277,1.0
0.26446399964112133,1.0
0.18041373063011729,1.0
0.222702,0.0
0.183725,0.0
0.148616,0.0
0.1205,0.0
0.099821,0.0
0.084945,0.0
0.079887,0.0
0.079589,0.0
0.083755,0.0
0.091639,0.0
0.106367,0.0
0.112467,0.0
0.13017,0.0
0.172716,0.0
0.218536,0.0
0.262719,0.0
0.30839,0.0
0.338143,0.0
0.349152,0.0
0.3554,0.0
0.352722,0.0
0.354656,0.0
0.364921,0.0
0.360607,0.0
0.360309,0.0
0.356739,0.0
0.361648,0.0
0.362541,0.0
0.369235,0.0
0.380095,0.0
0.384409,0.0
0.396906,0.0
0.399435,0.0
0.415204,0.0
0.419667,0.0
0.41922,0.0
0.407766,0.0
0.417138,0.0
0.440196,0.0
0.43499,0.0
0.398393,0.0
0.35659,0.0
0.361797,0.0
0.352276,0.0
0.346921,0.0
0.318804,0.0
0.291877,0.0
0.255281,0.0
0.237281,0.0
0.207528,0.0
0.175989,0.0
0.156055,0.0
0.135376,0.0
0.131955,0.0
0.131062,0.0
0.141476,0.0
0.172419,0.0
0.212139,0.0
0.29158,0.0
0.370574,0.0
0.400327,0.0
0.460131,0.0
0.490479,0.0
0.517554,0.0
0.569473,0.0
0.590301,0.0
0.585242,0.0
0.576168,0.0
0.574978,0.0
0.575573,0.0
0.568432,0.0
0.563374,0.0
0.564118,0.0
0.561886,0.0
0.558316,0.0
0.548646,0.0
0.542844,0.0
0.543291,0.0
0.542844,0.0
0.546117,0.0
0.528712,0.0
0.512199,0.0
0.478727,0.0
0.450164,0.0
0.425915,0.0
0.424725,0.0
0.443767,0.0
0.432014,0.0
0.394377,0.0
0.355995,0.0
0.383963,0.0
0.390806,0.0
0.410295,0.0
0.421601,0.0
0.41208,0.0
0.379798,0.0
0.343053,0.0
0.283844,0.0
0.231776,0.0
0.191312,0.0
0.164981,0.0
0.148319,0.0
0.143261,0.0
0.151443,0.0
0.181196,0.0
0.220173,0.0
0.305118,0.0
0.382773,0.0
0.403749,0.0
0.458494,0.0
0.475602,0.0
0.492115,0.0
0.544778,0.0
0.561291,0.0
0.55787,0.0
0.550283,0.0
0.565605,0.0
0.568432,0.0
0.577655,0.0
0.580184,0.0
0.590152,0.0
0.59402,0.0
0.590896,0.0
0.593425,0.0
0.595954,0.0
0.60488,0.0
0.617376,0.0
0.618566,0.0
0.602946,0.0
0.579738,0.0
0.540613,0.0
0.503719,0.0
0.466379,0.0
0.468164,0.0
0.500744,0.0
0.480363,0.0
0.440048,0.0
0.399732,0.0
0.425171,0.0
0.423981,0.0
0.441386,0.0
0.437221,0.0
0.423535,0.0
0.389319,0.0
0.344987,0.0
0.289646,0.0
0.235198,0.0
0.201874,0.0
0.172568,0.0
0.156501,0.0
0.151889,0.0
0.161559,0.0
0.192205,0.0
0.229991,0.0
0.309729,0.0
0.380542,0.0
0.404641,0.0
0.461321,0.0
0.456561,0.0
0.453139,0.0
0.517108,0.0
0.544481,0.0
0.543142,0.0
0.557126,0.0
0.558316,0.0
0.576614,0.0
0.586433,0.0
0.596549,0.0
0.684618,0.0
0.689081,0.0
0.703511,0.0
0.70961,0.0
0.718387,0.0
0.739066,0.0
0.748587,0.0
0.759447,0.0
0.741446,0.0
0.715561,0.0
0.671378,0.0
0.639096,0.0
0.59878,0.0
0.598631,0.0
0.62288,0.0
0.604433,0.0
0.540167,0.0
0.492711,0.0
0.502827,0.0
0.486314,0.0
0.48795,0.0
0.478132,0.0
0.445552,0.0
0.411187,0.0
0.372806,0.0
0.312853,0.0
0.263017,0.0
0.225677,0.0
0.193097,0.0
0.177923,0.0
0.176733,0.0
0.181791,0.0
0.205147,0.0
0.243975,0.0
0.328325,0.0
0.405832,0.0
0.439899,0.0
0.500893,0.0
0.537786,0.0
0.570663,0.0
0.641625,0.0
0.665724,0.0
0.676733,0.0
0.695626,0.0
0.714222,0.0
0.73371,0.0
0.747992,0.0
0.760488,0.0
0.783547,0.0
0.792175,0.0
0.803332,0.0
0.802142,0.0
0.805266,0.0
0.813597,0.0
0.822969,0.0
0.821779,0.0
0.804522,0.0
0.79277,0.0
0.758703,0.0
0.737727,0.0
0.689973,0.0
0.69042,0.0
0.703065,0.0
0.681196,0.0
0.617525,0.0
0.559357,0.0
0.549539,0.0
0.525141,0.0
0.52053,0.0
0.503273,0.0
0.475751,0.0
0.432758,0.0
0.387682,0.0
0.334424,0.0
0.286968,0.0
0.25186,0.0
0.221363,0.0
0.206784,0.0
0.204999,0.0
0.211544,0.0
0.238917,0.0
0.277596,0.0
0.357929,0.0
0.433651,0.0
0.464594,0.0
0.530794,0.0
0.569771,0.0
0.608747,0.0
0.677328,0.0
0.704106,0.0
0.723594,0.0
0.732223,0.0
0.743826,0.0
0.762124,0.0
0.767629,0.0
0.761678,0.0
0.782952,0.0
0.784439,0.0
0.794109,0.0
0.791729,0.0
0.776703,0.0
0.762571,0.0
0.734454,0.0
0.700833,0.0
0.660666,0.0
0.62407,0.0
0.568878,0.0
0.538828,0.0
0.515472,0.0
0.500595,0.0
0.506992,0.0
0.484677,0.0
0.450015,0.0
0.416543,0.0
0.439155,0.0
0.452246,0.0
0.473222,0.0
0.455073,0.0
0.431122,0.0
0.401071,0.0
0.35183,0.0
0.28801,0.0
0.234752,0.0
0.205296,0.0
0.173163,0.0
0.16022,0.0
0.149955,0.0
0.148765,0.0
0.153377,0.0
0.166468,0.0
0.193246,0.0
0.221065,0.0
0.250223,0.0
0.304225,0.0
0.356144,0.0
0.397501,0.0
0.447188,0.0
0.466677,0.0
0.464445,0.0
0.454329,0.0
0.444808,0.0
0.432312,0.0
0.425469,0.0
0.41208,0.0
0.404493,0.0
0.388426,0.0
0.373996,0.0
0.365219,0.0
0.356739,0.0
0.352276,0.0
0.357185,0.0
0.358971,0.0
0.347813,0.0
0.362541,0.0
0.367748,0.0
0.367004,0.0
0.361053,0.0
0.362838,0.0
0.368045,0.0
0.350045,0.0
0.326242,0.0
0.302291,0.0
0.319399,0.0
0.319697,0.0
0.322821,0.0
0.306605,0.0
0.290539,0.0
0.245611,0.0
0.221363,0.0
0.186403,0.0
0.146831,0.0
0.116186,0.0
0.096995,0.0
0.086433,0.0
0.080036,0.0
0.079292,0.0
0.081226,0.0
0.088813,0.0
0.108896,0.0
0.127343,0.0
0.139542,0.0
0.180452,0.0
0.229098,0.0
0.276108,0.0
0.31925,0.0
0.34454,0.0
0.355698,0.0
0.359714,0.0
0.361202,0.0
0.361351,0.0
0.356293,0.0
0.34945,0.0
0.342606,0.0
0.330408,0.0
0.32044,0.0
0.316572,0.0
0.313597,0.0
0.312705,0.0
0.309729,0.0
0.311217,0.0
0.307647,0.0
0.327284,0.0
0.337548,0.0
0.34573,0.0
0.356293,0.0
0.373996,0.0
0.378161,0.0
0.368938,0.0
0.343499,0.0
0.310919,0.0
0.320143,0.0
0.313151,0.0
0.317465,0.0
0.306456,0.0
0.288307,0.0
0.252157,0.0
0.228057,0.0
0.19875,0.0
0.168105,0.0
0.141178,0.0
0.124814,0.0
0.117376,0.0
0.115442,0.0
0.127938,0.0
0.161262,0.0
0.203065,0.0
0.282505,0.0
0.367599,0.0
0.400179,0.0
0.459238,0.0
0.483636,0.0
0.509223,0.0
0.571556,0.0
0.586135,0.0
0.587325,0.0
0.582713,0.0
0.585986,0.0
0.601012,0.0
0.599375,0.0
0.600565,0.0
0.604433,0.0
0.601309,0.0
0.611425,0.0
0.591788,0.0
0.60116,0.0
0.611723,0.0
0.619905,0.0
0.632104,0.0
0.618715,0.0
0.600417,0.0
0.56263,0.0
0.535109,0.0
0.499256,0.0
0.506546,0.0
0.51086,0.0
0.487206,0.0
0.4518,0.0
0.410295,0.0
0.427998,0.0
0.423237,0.0
0.444808,0.0
0.448081,0.0
0.433353,0.0
0.400625,0.0
0.2423129436569731,1.0
0.11148195110538528,1.0
0.03114770631649666,1.0
-0.04689342335610097,1.0
-0.11116043346557752,1.0
-0.13382543670077757,1.0
-0.13985233723770735,1.0
-0.12751503076259046,1.0
-0.0761581237552606,1.0
-0.0029963727573615873,1.0
0.16427374259254734,1.0
0.3214996665836304,1.0
0.3817513144793828,1.0
0.49163762228503194,1.0
0.5349599476485698,1.0
0.5866042172735005,1.0
0.7148528034830246,1.0
0.7472746354594496,1.0
0.7570295355925029,1.0
0.754732563259868,1.0
0.7696522760770488,1.0
0.7931793671650512,1.0
0.791457120067618,1.0
0.8149842111556207,1.0
0.8408063459680859,1.0
0.8408063459680859,1.0
0.8554386961676658,1.0
0.8603161462341924,1.0
0.8646207996736892,1.0
0.8918758903578148,1.0
0.893598137455248,1.0
0.9022055157260698,1.0
0.8491263616213067,1.0
0.8080990799822318,1.0
0.7125577597585616,1.0
0.6414036898675246,1.0
0.5759891578958165,1.0
0.577136679758048,1.0
0.6095565831263012,1.0
0.5719718670739207,1.0
0.47757806871248193,1.0
0.39150621461243607,1.0
0.42564836507812226,1.0
0.4156061023274683,1.0
0.432533496251511,1.0
0.40527647695921337,1.0
0.3751516173154231,1.0
0.3536341359424546,1.0
0.357483,0.0
0.297679,0.0
0.249331,0.0
0.213329,0.0
0.185361,0.0
0.170783,0.0
0.168551,0.0
0.174353,0.0
0.205296,0.0
0.240851,0.0
0.327432,0.0
0.411633,0.0
0.444957,0.0
0.508033,0.0
0.526183,0.0
0.547605,0.0
0.611128,0.0
0.632252,0.0
0.639096,0.0
0.645641,0.0
0.655906,0.0
0.671973,0.0
0.681642,0.0
0.694287,0.0
0.714222,0.0
0.715412,0.0
0.719131,0.0
0.723445,0.0
0.729098,0.0
0.740107,0.0
0.746653,0.0
0.737281,0.0
0.703065,0.0
0.682386,0.0
0.638054,0.0
0.615591,0.0
0.58316,0.0
0.598334,0.0
0.606367,0.0
0.5723,0.0
0.524249,0.0
0.480958,0.0
0.48676,0.0
0.47709,0.0
0.485719,0.0
0.474412,0.0
0.455222,0.0
0.417287,0.0
0.380095,0.0
0.316275,0.0
0.265843,0.0
0.229694,0.0
0.199643,0.0
0.185213,0.0
0.180006,0.0
0.190866,0.0
0.213478,0.0
0.252901,0.0
0.334871,0.0
0.425171,0.0
0.463404,0.0
0.520976,0.0
0.541208,0.0
0.561291,0.0
0.622136,0.0
0.634037,0.0
0.633145,0.0
0.62645,0.0
0.632847,0.0
0.636566,0.0
0.6446,0.0
0.649212,0.0
0.659625,0.0
0.663939,0.0
0.669741,0.0
0.668105,0.0
0.662749,0.0
0.650253,0.0
0.647278,0.0
0.638054,0.0
0.611128,0.0
0.596549,0.0
0.561291,0.0
0.540762,0.0
0.522017,0.0
0.521422,0.0
0.513686,0.0
0.492413,0.0
0.437221,0.0
0.392294,0.0
0.407766,0.0
0.410295,0.0
0.430378,0.0
0.43008,0.0
0.420857,0.0
0.381583,0.0
0.346177,0.0
0.289348,0.0
0.239215,0.0
0.206635,0.0
0.175245,0.0
0.155906,0.0
0.158881,0.0
0.166617,0.0
0.192651,0.0
0.235495,0.0
0.31568,0.0
0.400922,0.0
0.427998,0.0
0.488099,0.0
0.496132,0.0
0.515918,0.0
0.560845,0.0
0.576168,0.0
0.569771,0.0
0.55787,0.0
0.560845,0.0
0.549836,0.0
0.548646,0.0
0.548497,0.0
0.55177,0.0
0.542398,0.0
0.54701,0.0
0.543588,0.0
0.537043,0.0
0.546415,0.0
0.539869,0.0
0.529902,0.0
0.509967,0.0
0.47947,0.0
0.446296,0.0
0.42532,0.0
0.408658,0.0
0.426956,0.0
0.435138,0.0
0.418328,0.0
0.38679,0.0
0.348408,0.0
0.36983,0.0
0.379798,0.0
0.414609,0.0
0.419816,0.0
0.385004,0.0
0.369087,0.0
0.332788,0.0
0.267034,0.0
0.216602,0.0
0.173163,0.0
0.139542,0.0
0.12288,0.0
0.112615,0.0
0.11083,0.0
0.117227,0.0
0.134037,0.0
0.158881,0.0
0.188634,0.0
0.219429,0.0
0.271943,0.0
0.326391,0.0
0.36745,0.0
0.409997,0.0
0.424427,0.0
0.41565,0.0
0.407766,0.0
0.397203,0.0
0.388575,0.0
0.379203,0.0
0.367004,0.0
0.352871,0.0
0.336209,0.0
0.323118,0.0
0.314787,0.0
0.30601,0.0
0.306605,0.0
0.304076,0.0
0.307051,0.0
0.29396,0.0
0.311961,0.0
0.313746,0.0
0.32044,0.0
0.316572,0.0
0.341267,0.0
0.340524,0.0
0.319548,0.0
0.302291,0.0
0.285183,0.0
0.297084,0.0
0.304076,0.0
0.310919,0.0
0.296043,0.0
0.282505,0.0
0.240702,0.0
0.217644,0.0
0.18432,0.0
0.139691,0.0
0.112615,0.0
0.090598,0.0
0.077209,0.0
0.068432,0.0
0.064118,0.0
0.073341,0.0
0.075275,0.0
0.095954,0.0
0.110086,0.0
0.122285,0.0
0.164832,0.0
0.215412,0.0
0.25424,0.0
0.304076,0.0
0.325498,0.0
0.331895,0.0
0.334276,0.0
0.316572,0.0
0.325647,0.0
0.321482,0.0
0.311068,0.0
0.290985,0.0
0.28072,0.0
0.274621,0.0
0.266885,0.0
0.261678,0.0
0.268075,0.0
0.26629,0.0
0.26986,0.0
0.264653,0.0
0.27715,0.0
0.292026,0.0
0.298274,0.0
0.312853,0.0
0.342011,0.0
0.341416,0.0
0.333383,0.0
0.310919,0.0
0.277447,0.0
0.2892,0.0
0.291877,0.0
0.303779,0.0
0.288158,0.0
0.275364,0.0
0.240107,0.0
-0.04865153793940313,1.0
-0.1287941797991194,1.0
-0.21810570594089335,1.0
-0.282697962941066,1.0
-0.3373226430207555,1.0
-0.3660300150012055,1.0
-0.35566309176150984,1.0
-0.3397160407593925,1.0
-0.25080118076019225,1.0
-0.13597169283839167,1.0
0.07534951444109406,1.0
0.3058071829231207,1.0
0.34607683692426566,1.0
0.4836342227448821,1.0
0.5266966208038768,1.0
0.5558033391035397,1.0
0.7041269944830648,1.0
0.7443966484842096,1.0
0.7272515585244543,1.0
0.7132958787651225,1.0
0.7029289555254266,1.0
0.7057216995832766,1.0
0.690967327185519,1.0
0.7017335967444276,1.0
0.7069170583642754,1.0
0.6981448402247915,1.0
0.7005382379634284,1.0
0.6973488277630052,1.0
0.690967327185519,1.0
0.7021329430636403,1.0
0.7140945714035476,1.0
0.7212720844428202,1.0
0.6905706610429456,1.0
0.653487737065585,1.0
0.5853094037224152,1.0
0.5167290438833938,1.0
0.470077889304763,1.0
0.521513159184029,1.0
0.5438417107636323,1.0
0.4924064408843662,1.0
0.3799676705245637,1.0
0.27749915726188334,1.0
0.339298670204206,1.0
0.34926892730132814,1.0
0.42342941490277114,1.0
0.4505420817830095,1.0
0.4294088889844053,1.0
0.34926892730132814,1.0
0.342755,0.0
0.2831,0.0
0.235942,0.0
0.193841,0.0
0.158584,0.0
0.137608,0.0
0.135674,0.0
0.141625,0.0
0.165427,0.0
0.209908,0.0
0.294704,0.0
0.375483,0.0
0.391253,0.0
0.447337,0.0
0.452395,0.0
0.464148,0.0
0.516959,0.0
0.531538,0.0
0.530348,0.0
0.530348,0.0
0.531092,0.0
0.539125,0.0
0.539572,0.0
0.541803,0.0
0.551473,0.0
0.554299,0.0
0.557572,0.0
0.552365,0.0
0.554151,0.0
0.559357,0.0
0.565308,0.0
0.572002,0.0
0.555936,0.0
0.53853,0.0
0.50967,0.0
0.478578,0.0
0.460428,0.0
0.478875,0.0
0.484528,0.0
0.466528,0.0
0.420857,0.0
0.385004,0.0
0.395269,0.0
0.397798,0.0
0.428295,0.0
0.42889,0.0
0.41922,0.0
0.383071,0.0
0.2046181222905174,1.0
0.051766959558142145,1.0
-0.07692991403937938,1.0
-0.17052556460677387,1.0
-0.25921729322293724,1.0
-0.30526291319957805,1.0
-0.30828188222284,1.0
-0.3014879334461213,1.0
-0.22562809165320025,1.0
-0.1297669458439799,1.0
0.08044970222788878,1.0
0.2974602990764761,1.0
0.34124042381129094,1.0
0.4699372974088124,1.0
0.5035264989785493,1.0
0.5223988607970745,1.0
0.6922323585224874,1.0
0.7280870553340502,1.0
0.734124993380574,1.0
0.7239340702154959,1.0
0.7307280189922147,1.0
0.7579012771503305,1.0
0.7518633391038068,1.0
0.7779051181153889,1.0
0.8175322577316497,1.0
0.8314956237014255,1.0
0.84055506771997,1.0
0.8258356910199993,1.0
0.8462150004013962,1.0
0.8748977430711429,1.0
0.9066019917129104,1.0
0.9201873523175887,1.0
0.8598028979548336,1.0
0.799037901278222,1.0
0.700535791810837,1.0
0.6250539553830134,1.0
0.5680639384598588,1.0
0.6084470888063145,1.0
0.6193914857528285,1.0
0.5401346695715481,1.0
0.42729118876928995,1.0
0.330296026864777,1.0
0.37596364147632033,1.0
0.36426323379961134,1.0
0.4223847298692997,1.0
0.4008714043926101,1.0
0.3721886617228635,1.0
0.3001037996833994,1.0
0.353764,0.0
0.302291,0.0
0.241595,0.0
0.208271,0.0
0.173907,0.0
0.156204,0.0
0.156055,0.0
0.164832,0.0
0.186552,0.0
0.23252,0.0
0.308688,0.0
0.393335,0.0
0.423386,0.0
0.478132,0.0
0.48557,0.0
0.503422,0.0
0.563076,0.0
0.580482,0.0
0.589557,0.0
0.588367,0.0
0.598036,0.0
0.608747,0.0
0.61083,0.0
0.622583,0.0
0.638203,0.0
0.641773,0.0
0.647278,0.0
0.649807,0.0
0.654716,0.0
0.662898,0.0
0.667063,0.0
0.668105,0.0
0.656501,0.0
0.646831,0.0
0.61083,0.0
0.578548,0.0
0.55177,0.0
0.567688,0.0
0.568283,0.0
0.536596,0.0
0.479768,0.0
0.432163,0.0
0.441833,0.0
0.441833,0.0
0.459833,0.0
0.457453,0.0
0.438411,0.0
0.40241,0.0
0.08414330091528988,1.0
-0.05694032107218172,1.0
-0.19884993678573282,1.0
-0.30476625013255354,1.0
-0.39827040859892937,1.0
-0.4429547223932624,1.0
-0.4421259475435261,1.0
-0.4297137926630813,1.0
-0.3531717073797287,1.0
-0.24601501288196048,1.0
-0.021770231307874033,1.0
0.219848229750447,1.0
0.3013546207612461,1.0
0.4436786238996653,1.0
0.4738816268128696,1.0
0.5404923195176723,1.0
0.701435945538587,1.0
0.7771492559722035,1.0
0.7990784160063302,1.0
0.7961804851559106,1.0
0.8404504115253753,1.0
0.8938229556236535,1.0
0.9165781093838596,1.0
0.9418168065696173,1.0
0.9889818826658452,1.0
1.0171157295783657,1.0
1.0353209650359934,1.0
1.0427688141889917,1.0
1.088690728010615,1.0
1.1325490480788685,1.0
1.1619232761423368,1.0
1.1710258938711504,1.0
1.0998625017401122,1.0
1.0138061924267348,1.0
0.8644487275601855,1.0
0.7978352537317258,1.0
0.7448798781819723,1.0
0.7821135616996502,1.0
0.759772795364312,1.0
0.6637878745960412,1.0
0.5438046377929603,1.0
0.4180283204126962,1.0
0.46064347820634544,1.0
0.4523668542036109,1.0
0.47801993881423677,1.0
0.4341643998696402,1.0
0.3125263944907435,1.0
0.24798207666296762,1.0
0.366558,0.0
0.310771,0.0
0.249926,0.0
0.20604,0.0
0.175394,0.0
0.161708,0.0
0.148468,0.0
0.148616,0.0
0.158881,0.0
0.168253,0.0
0.201577,0.0
0.225231,0.0
0.261529,0.0
0.320887,0.0
0.372062,0.0
0.421303,0.0
0.457007,0.0
0.488248,0.0
0.488843,0.0
0.488099,0.0
0.487801,0.0
0.487355,0.0
0.490181,0.0
0.482743,0.0
0.481107,0.0
0.473222,0.0
0.461767,0.0
0.44942,0.0
0.445552,0.0
0.437221,0.0
0.429337,0.0
0.43499,0.0
0.412229,0.0
0.414014,0.0
0.412377,0.0
0.41089,0.0
0.420857,0.0
0.428741,0.0
0.417287,0.0
0.401815,0.0
0.371318,0.0
0.348259,0.0
0.353169,0.0
0.355698,0.0
0.357334,0.0
0.333829,0.0
0.313746,0.0
0.266736,0.0
0.240702,0.0
0.212288,0.0
0.173907,0.0
0.144302,0.0
0.117525,0.0
0.103987,0.0
0.101012,0.0
0.097888,0.0
0.098036,0.0
0.105475,0.0
0.119756,0.0
0.133889,0.0
0.149509,0.0
0.189824,0.0
0.239215,0.0
0.279976,0.0
0.321184,0.0
0.347664,0.0
0.357483,0.0
0.362392,0.0
0.36388,0.0
0.367004,0.0
0.361053,0.0
0.347218,0.0
0.333085,0.0
0.323564,0.0
0.316572,0.0
0.30601,0.0
0.301101,0.0
0.300803,0.0
0.304969,0.0
0.311812,0.0
0.309283,0.0
0.333085,0.0
0.343648,0.0
0.353317,0.0
0.371467,0.0
0.382178,0.0
0.36983,0.0
0.356442,0.0
0.332193,0.0
0.299167,0.0
0.31568,0.0
0.315977,0.0
0.329961,0.0
0.302589,0.0
0.294555,0.0
0.251413,0.0
0.237578,0.0
0.20961,0.0
0.179857,0.0
0.159328,0.0
0.13731,0.0
0.129128,0.0
0.133591,0.0
0.144154,0.0
0.172716,0.0
0.220173,0.0
0.299762,0.0
0.376376,0.0
0.40717,0.0
0.468164,0.0
0.495686,0.0
0.512645,0.0
0.567688,0.0
0.588218,0.0
0.588962,0.0
0.582565,0.0
0.580928,0.0
0.581672,0.0
0.576763,0.0
0.588367,0.0
0.59402,0.0
0.590301,0.0
0.587325,0.0
0.560547,0.0
0.570366,0.0
0.576168,0.0
0.576317,0.0
0.578846,0.0
0.564862,0.0
0.552514,0.0
0.513686,0.0
0.498959,0.0
0.48319,0.0
0.499256,0.0
0.485867,0.0
0.462511,0.0
0.430527,0.0
0.386046,0.0
0.406724,0.0
0.411782,0.0
0.436775,0.0
0.440048,0.0
0.4277,0.0
0.394674,0.0
0.356739,0.0
0.301398,0.0
0.247843,0.0
0.209759,0.0
0.177626,0.0
0.158137,0.0
0.150402,0.0
0.162898,0.0
0.187593,0.0
0.22776,0.0
0.31687,0.0
0.405832,0.0
0.437519,0.0
0.490777,0.0
0.520083,0.0
0.530348,0.0
0.579441,0.0
0.589557,0.0
0.587623,0.0
0.580036,0.0
0.574531,0.0
0.585391,0.0
0.578102,0.0
0.580333,0.0
0.585242,0.0
0.581672,0.0
0.58673,0.0
0.58078,0.0
0.573044,0.0
0.576019,0.0
0.570366,0.0
0.580333,0.0
0.563672,0.0
0.545671,0.0
0.513091,0.0
0.490777,0.0
0.491074,0.0
0.496132,0.0
0.483338,0.0
0.46028,0.0
0.420262,0.0
0.38798,0.0
0.407468,0.0
0.413716,0.0
0.439899,0.0
0.440345,0.0
0.435138,0.0
0.405534,0.0
0.367748,0.0
0.31925,0.0
0.259893,0.0
0.222107,0.0
0.187891,0.0
0.171378,0.0
0.164981,0.0
0.177031,0.0
0.204552,0.0
0.243082,0.0
0.330259,0.0
0.414758,0.0
0.438262,0.0
0.485123,0.0
0.503868,0.0
0.519786,0.0
0.575722,0.0
0.592086,0.0
0.595061,0.0
0.584052,0.0
0.572895,0.0
0.588962,0.0
0.591342,0.0
0.595954,0.0
0.595954,0.0
0.594168,0.0
0.599524,0.0
0.598334,0.0
0.594317,0.0
0.5964,0.0
0.603094,0.0
0.605475,0.0
0.583011,0.0
0.559506,0.0
0.526183,0.0
